@relation TWS-2D-v3.3.4-RGB

@attribute original numeric
@attribute Hue numeric
@attribute Saturation numeric
@attribute Brightness numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
235.333328,42,5,237,11,195.333328,0,0,22,0,0,255,255,235.333328,13,195.333328,0,0,21.666666,0,0,255,255,234,26.666666,190,0,85,20.666666,0,0,255,255,1.333333,230,39,154.666672,0,67.333336,14.333333,0,0,255,255,5.333333,4.333333,223.333328,36.666668,65.666664,0,0,17.666666,0,0,255,255,12,10.666667,6.666667,215,30,26.333334,0,0,13.666667,0,0,255,255,20,19,15,8.666667,222.333328,234.666672,211.666672,255,8,220.666672,'class 1'
235.333328,42,5,237,11,195.333328,0,0,22,0,0,255,255,235.333328,13,195.333328,0,0,21.666666,0,0,255,255,234,26.666666,190,0,85,20.666666,0,0,255,255,1.333333,230,39,154.666672,0,67.333336,14.333333,0,0,255,255,5.333333,4.333333,223.333328,36.666668,65.666664,0,0,17.666666,0,0,255,255,12,10.666667,6.666667,215,30,26.333334,0,0,13.666667,0,0,255,255,20,19,15,8.666667,222.333328,234.666672,211.666672,255,8,220.666672,'class 1'
235.333328,28,6,238,43.666668,229.666672,0,85,32.333332,0,0,255,255,235,45.666668,227,0,85,30.666666,0,0,255,255,232,52.666668,212.333328,0,85,21,0,0,255,255,2.666667,227,52.666668,154.666672,0,74.333336,15.666667,0,0,255,255,8,5,220.666672,42.333332,69,0,0,20.666666,0,0,255,255,14.333333,11.333333,6,213,32.333332,25.666666,0,0,15.666667,0,0,255,255,22,19,14,7.666667,219,232.333328,206.333328,255,8,218.333328,'class 1'
235.333328,28,6,238,43.666668,229.666672,0,85,32.333332,0,0,255,255,235,45.666668,227,0,85,30.666666,0,0,255,255,232,52.666668,212.333328,0,85,21,0,0,255,255,2.666667,227,52.666668,154.666672,0,74.333336,15.666667,0,0,255,255,8,5,220.666672,42.333332,69,0,0,20.666666,0,0,255,255,14.333333,11.333333,6,213,32.333332,25.666666,0,0,15.666667,0,0,255,255,22,19,14,7.666667,219,232.333328,206.333328,255,8,218.333328,'class 1'
235.333328,28,6,238,43.666668,229.666672,0,85,32.333332,0,0,255,255,235,45.666668,227,0,85,30.666666,0,0,255,255,232,52.666668,212.333328,0,85,21,0,0,255,255,2.666667,227,52.666668,154.666672,0,74.333336,15.666667,0,0,255,255,8,5,220.666672,42.333332,69,0,0,20.666666,0,0,255,255,14.333333,11.333333,6,213,32.333332,25.666666,0,0,15.666667,0,0,255,255,22,19,14,7.666667,219,232.333328,206.333328,255,8,218.333328,'class 1'
235.333328,28,6,238,43.666668,229.666672,0,85,32.333332,0,0,255,255,235,45.666668,227,0,85,30.666666,0,0,255,255,232,52.666668,212.333328,0,85,21,0,0,255,255,2.666667,227,52.666668,154.666672,0,74.333336,15.666667,0,0,255,255,8,5,220.666672,42.333332,69,0,0,20.666666,0,0,255,255,14.333333,11.333333,6,213,32.333332,25.666666,0,0,15.666667,0,0,255,255,22,19,14,7.666667,219,232.333328,206.333328,255,8,218.333328,'class 1'
233,0,6,237,86.333336,225.333328,0,170,3,0,0,255,255,232.333328,85.333336,222.333328,0,170,3,0,0,255,255,228,79.333336,206.333328,0,170,3.333333,0,0,255,255,4.333333,223,64,139.666672,0,0,19,0,0,255,255,9.333333,5.333333,217.666672,48,72,0,0,24,0,0,255,255,14.333333,10.333333,5.333333,210.666672,34.333332,25.666666,0,0,17.333334,0,0,255,255,21.333334,17.333334,12.333333,7,215.666672,228,202,255,8.666667,216,'class 1'
233,0,6,237,86.333336,225.333328,0,170,3,0,0,255,255,232.333328,85.333336,222.333328,0,170,3,0,0,255,255,228,79.333336,206.333328,0,170,3.333333,0,0,255,255,4.333333,223,64,139.666672,0,0,19,0,0,255,255,9.333333,5.333333,217.666672,48,72,0,0,24,0,0,255,255,14.333333,10.333333,5.333333,210.666672,34.333332,25.666666,0,0,17.333334,0,0,255,255,21.333334,17.333334,12.333333,7,215.666672,228,202,255,8.666667,216,'class 1'
233,0,6,237,86.333336,225.333328,0,170,3,0,0,255,255,232.333328,85.333336,222.333328,0,170,3,0,0,255,255,228,79.333336,206.333328,0,170,3.333333,0,0,255,255,4.333333,223,64,139.666672,0,0,19,0,0,255,255,9.333333,5.333333,217.666672,48,72,0,0,24,0,0,255,255,14.333333,10.333333,5.333333,210.666672,34.333332,25.666666,0,0,17.333334,0,0,255,255,21.333334,17.333334,12.333333,7,215.666672,228,202,255,8.666667,216,'class 1'
233,0,6,237,86.333336,225.333328,0,170,3,0,0,255,255,232.333328,85.333336,222.333328,0,170,3,0,0,255,255,228,79.333336,206.333328,0,170,3.333333,0,0,255,255,4.333333,223,64,139.666672,0,0,19,0,0,255,255,9.333333,5.333333,217.666672,48,72,0,0,24,0,0,255,255,14.333333,10.333333,5.333333,210.666672,34.333332,25.666666,0,0,17.333334,0,0,255,255,21.333334,17.333334,12.333333,7,215.666672,228,202,255,8.666667,216,'class 1'
225,228,14,231,120.666664,198.666672,0,170,10.666667,0,0,255,255,224.333328,117.666664,197.666672,0,170,10.666667,0,0,255,255,222,99.666664,183.333328,0,0,20.666666,0,0,255,255,2.666667,218.666672,71.666664,100.666664,0,0,28.333334,0,0,255,255,5.666667,3.666667,215,53,75.333336,0,0,28,0,0,255,255,9.666667,7,4.333333,208.666672,35.333332,25.666666,0,0,18.666666,0,0,255,255,15.666667,13,10,6,211.666672,224.333328,196.333328,255,9,214,'class 1'
225,228,14,231,120.666664,198.666672,0,170,10.666667,0,0,255,255,224.333328,117.666664,197.666672,0,170,10.666667,0,0,255,255,222,99.666664,183.333328,0,0,20.666666,0,0,255,255,2.666667,218.666672,71.666664,100.666664,0,0,28.333334,0,0,255,255,5.666667,3.666667,215,53,75.333336,0,0,28,0,0,255,255,9.666667,7,4.333333,208.666672,35.333332,25.666666,0,0,18.666666,0,0,255,255,15.666667,13,10,6,211.666672,224.333328,196.333328,255,9,214,'class 1'
225,228,14,231,120.666664,198.666672,0,170,10.666667,0,0,255,255,224.333328,117.666664,197.666672,0,170,10.666667,0,0,255,255,222,99.666664,183.333328,0,0,20.666666,0,0,255,255,2.666667,218.666672,71.666664,100.666664,0,0,28.333334,0,0,255,255,5.666667,3.666667,215,53,75.333336,0,0,28,0,0,255,255,9.666667,7,4.333333,208.666672,35.333332,25.666666,0,0,18.666666,0,0,255,255,15.666667,13,10,6,211.666672,224.333328,196.333328,255,9,214,'class 1'
212,210,30,221,130,133,88,85,105.666664,10,0,255,255,212.333328,126.333336,127,79,85,100.333336,8.333333,0,255,255,214.333328,106.666664,92.333336,28.333334,0,69.333336,0,0,255,255,0,214.333328,75,60.333332,0,0,37,0,0,255,255,0,0.333333,212,58,79,0,0,31.333334,0,0,255,255,1,2.333333,2.333333,207,36.666668,26.333334,0,0,20,0,0,255,255,5.666667,7.333333,7.666667,4.666667,208.666672,220.333328,193.333328,255,9,212.333328,'class 1'
212,210,30,221,130,133,88,85,105.666664,10,0,255,255,212.333328,126.333336,127,79,85,100.333336,8.333333,0,255,255,214.333328,106.666664,92.333336,28.333334,0,69.333336,0,0,255,255,0,214.333328,75,60.333332,0,0,37,0,0,255,255,0,0.333333,212,58,79,0,0,31.333334,0,0,255,255,1,2.333333,2.333333,207,36.666668,26.333334,0,0,20,0,0,255,255,5.666667,7.333333,7.666667,4.666667,208.666672,220.333328,193.333328,255,9,212.333328,'class 1'
212,210,30,221,130,133,88,85,105.666664,10,0,255,255,212.333328,126.333336,127,79,85,100.333336,8.333333,0,255,255,214.333328,106.666664,92.333336,28.333334,0,69.333336,0,0,255,255,0,214.333328,75,60.333332,0,0,37,0,0,255,255,0,0.333333,212,58,79,0,0,31.333334,0,0,255,255,1,2.333333,2.333333,207,36.666668,26.333334,0,0,20,0,0,255,255,5.666667,7.333333,7.666667,4.666667,208.666672,220.333328,193.333328,255,9,212.333328,'class 1'
203.333328,203,45,219,115,228.333328,232.666672,170,233.333328,34.666668,0.666667,255,255,204,113,217,228,170,222,34,0.666667,255,255,208,101,155.666672,165.666672,170,158.333328,28.333334,0.666667,255,255,0,210.666672,75.333336,37.333332,28.333334,0,39,0,0,255,255,0,0,209,62.333332,82.666664,0,0,35.333332,0,0,255,255,0,0,1.666667,205.333328,37.333332,26.666666,1.666667,0,21,0,0,148,255,0.333333,2.666667,5.666667,3.666667,206.333328,216.333328,191,255,9,210.666672,'class 1'
203.333328,203,45,219,115,228.333328,232.666672,170,233.333328,34.666668,0.666667,255,255,204,113,217,228,170,222,34,0.666667,255,255,208,101,155.666672,165.666672,170,158.333328,28.333334,0.666667,255,255,0,210.666672,75.333336,37.333332,28.333334,0,39,0,0,255,255,0,0,209,62.333332,82.666664,0,0,35.333332,0,0,255,255,0,0,1.666667,205.333328,37.333332,26.666666,1.666667,0,21,0,0,148,255,0.333333,2.666667,5.666667,3.666667,206.333328,216.333328,191,255,9,210.666672,'class 1'
203.333328,203,45,219,115,228.333328,232.666672,170,233.333328,34.666668,0.666667,255,255,204,113,217,228,170,222,34,0.666667,255,255,208,101,155.666672,165.666672,170,158.333328,28.333334,0.666667,255,255,0,210.666672,75.333336,37.333332,28.333334,0,39,0,0,255,255,0,0,209,62.333332,82.666664,0,0,35.333332,0,0,255,255,0,0,1.666667,205.333328,37.333332,26.666666,1.666667,0,21,0,0,148,255,0.333333,2.666667,5.666667,3.666667,206.333328,216.333328,191,255,9,210.666672,'class 1'
203.333328,203,45,219,115,228.333328,232.666672,170,233.333328,34.666668,0.666667,255,255,204,113,217,228,170,222,34,0.666667,255,255,208,101,155.666672,165.666672,170,158.333328,28.333334,0.666667,255,255,0,210.666672,75.333336,37.333332,28.333334,0,39,0,0,255,255,0,0,209,62.333332,82.666664,0,0,35.333332,0,0,255,255,0,0,1.666667,205.333328,37.333332,26.666666,1.666667,0,21,0,0,148,255,0.333333,2.666667,5.666667,3.666667,206.333328,216.333328,191,255,9,210.666672,'class 1'
196,204,56,215,105.666664,255,255,0,255,0,0.666667,255,255,197.333328,103.666664,255,255,0,255,0,0.666667,255,255,202.666672,93,227.333328,218,101,226.666672,16,0.666667,255,255,0,207.666672,74.666664,48,62.666668,170,46.333332,16.666666,0,255,255,0,0,206.666672,65.666664,86,0,0,38.666668,0,0,255,255,0,0,1,204,38,27,3.666667,0,21.666666,0,0,181,251.666672,0,0.333333,3.666667,2.666667,203.666672,212,187,255,9,207.666672,'class 1'
196,204,56,215,105.666664,255,255,0,255,0,0.666667,255,255,197.333328,103.666664,255,255,0,255,0,0.666667,255,255,202.666672,93,227.333328,218,101,226.666672,16,0.666667,255,255,0,207.666672,74.666664,48,62.666668,170,46.333332,16.666666,0,255,255,0,0,206.666672,65.666664,86,0,0,38.666668,0,0,255,255,0,0,1,204,38,27,3.666667,0,21.666666,0,0,181,251.666672,0,0.333333,3.666667,2.666667,203.666672,212,187,255,9,207.666672,'class 1'
196,204,56,215,105.666664,255,255,0,255,0,0.666667,255,255,197.333328,103.666664,255,255,0,255,0,0.666667,255,255,202.666672,93,227.333328,218,101,226.666672,16,0.666667,255,255,0,207.666672,74.666664,48,62.666668,170,46.333332,16.666666,0,255,255,0,0,206.666672,65.666664,86,0,0,38.666668,0,0,255,255,0,0,1,204,38,27,3.666667,0,21.666666,0,0,181,251.666672,0,0.333333,3.666667,2.666667,203.666672,212,187,255,9,207.666672,'class 1'
196,204,56,215,105.666664,255,255,0,255,0,0.666667,255,255,197.333328,103.666664,255,255,0,255,0,0.666667,255,255,202.666672,93,227.333328,218,101,226.666672,16,0.666667,255,255,0,207.666672,74.666664,48,62.666668,170,46.333332,16.666666,0,255,255,0,0,206.666672,65.666664,86,0,0,38.666668,0,0,255,255,0,0,1,204,38,27,3.666667,0,21.666666,0,0,181,251.666672,0,0.333333,3.666667,2.666667,203.666672,212,187,255,9,207.666672,'class 1'
186,201,72,211,106,255,255,255,255,115.666664,0,255,255,188,104,255,255,255,255,113.333336,0,255,255,197,91.666664,242,252.666672,255,241,79,0,255,255,0,205.333328,75,68.666664,91,255,68,23,0,255,255,0,0,204.666672,68.666664,89,0,0,41.666668,0,0,255,255,0,0,0.333333,203,38.333332,27.333334,5.666667,0,22,0,0,213,246.666672,0,0,2.333333,2,202,211.666672,185.333328,255,9.666667,206.666672,'class 1'
186,201,72,211,106,255,255,255,255,115.666664,0,255,255,188,104,255,255,255,255,113.333336,0,255,255,197,91.666664,242,252.666672,255,241,79,0,255,255,0,205.333328,75,68.666664,91,255,68,23,0,255,255,0,0,204.666672,68.666664,89,0,0,41.666668,0,0,255,255,0,0,0.333333,203,38.333332,27.333334,5.666667,0,22,0,0,213,246.666672,0,0,2.333333,2,202,211.666672,185.333328,255,9.666667,206.666672,'class 1'
186,201,72,211,106,255,255,255,255,115.666664,0,255,255,188,104,255,255,255,255,113.333336,0,255,255,197,91.666664,242,252.666672,255,241,79,0,255,255,0,205.333328,75,68.666664,91,255,68,23,0,255,255,0,0,204.666672,68.666664,89,0,0,41.666668,0,0,255,255,0,0,0.333333,203,38.333332,27.333334,5.666667,0,22,0,0,213,246.666672,0,0,2.333333,2,202,211.666672,185.333328,255,9.666667,206.666672,'class 1'
186,201,72,211,106,255,255,255,255,115.666664,0,255,255,188,104,255,255,255,255,113.333336,0,255,255,197,91.666664,242,252.666672,255,241,79,0,255,255,0,205.333328,75,68.666664,91,255,68,23,0,255,255,0,0,204.666672,68.666664,89,0,0,41.666668,0,0,255,255,0,0,0.333333,203,38.333332,27.333334,5.666667,0,22,0,0,213,246.666672,0,0,2.333333,2,202,211.666672,185.333328,255,9.666667,206.666672,'class 1'
186.666672,200,68,211,117,255,255,255,255,202.333328,0,255,255,188,113.666664,255,255,255,255,194.666672,0,255,255,195,96.666664,245,255,255,239.666672,132.666672,0,255,255,0,203.333328,77,78.666664,103.333336,255,79.666664,23.666666,0,255,255,0,0,203.333328,70.666664,91,0,0,44,0,0,255,255,0,0,0.333333,202.333328,38.333332,26.666666,6.333333,0,22,0,0,202.333328,242.333328,0,0,1.333333,1.333333,201.333328,211.666672,185.666672,255,9.666667,205,'class 1'
186.666672,200,68,211,117,255,255,255,255,202.333328,0,255,255,188,113.666664,255,255,255,255,194.666672,0,255,255,195,96.666664,245,255,255,239.666672,132.666672,0,255,255,0,203.333328,77,78.666664,103.333336,255,79.666664,23.666666,0,255,255,0,0,203.333328,70.666664,91,0,0,44,0,0,255,255,0,0,0.333333,202.333328,38.333332,26.666666,6.333333,0,22,0,0,202.333328,242.333328,0,0,1.333333,1.333333,201.333328,211.666672,185.666672,255,9.666667,205,'class 1'
186.666672,200,68,211,117,255,255,255,255,202.333328,0,255,255,188,113.666664,255,255,255,255,194.666672,0,255,255,195,96.666664,245,255,255,239.666672,132.666672,0,255,255,0,203.333328,77,78.666664,103.333336,255,79.666664,23.666666,0,255,255,0,0,203.333328,70.666664,91,0,0,44,0,0,255,255,0,0,0.333333,202.333328,38.333332,26.666666,6.333333,0,22,0,0,202.333328,242.333328,0,0,1.333333,1.333333,201.333328,211.666672,185.666672,255,9.666667,205,'class 1'
186.666672,200,68,211,117,255,255,255,255,202.333328,0,255,255,188,113.666664,255,255,255,255,194.666672,0,255,255,195,96.666664,245,255,255,239.666672,132.666672,0,255,255,0,203.333328,77,78.666664,103.333336,255,79.666664,23.666666,0,255,255,0,0,203.333328,70.666664,91,0,0,44,0,0,255,255,0,0,0.333333,202.333328,38.333332,26.666666,6.333333,0,22,0,0,202.333328,242.333328,0,0,1.333333,1.333333,201.333328,211.666672,185.666672,255,9.666667,205,'class 1'
194,198,55,215,132.333328,255,255,170,255,61.333332,0,255,255,194.333328,128.333328,255,255,170,255,57.333332,0,255,255,197,105.666664,228.333328,239,255,228,44,0,255,255,0,202.666672,80.333336,69.666664,91,255,71.333336,20,0,255,255,0,0,202.333328,71.333336,91,0,0,46,0,0,255,255,0,0,0.333333,202,38.333332,26.333334,6,0,21.333334,0,0,170.666672,239.666672,0,0,0.666667,0.666667,200.666672,212,185.333328,255,10,204,'class 1'
194,198,55,215,132.333328,255,255,170,255,61.333332,0,255,255,194.333328,128.333328,255,255,170,255,57.333332,0,255,255,197,105.666664,228.333328,239,255,228,44,0,255,255,0,202.666672,80.333336,69.666664,91,255,71.333336,20,0,255,255,0,0,202.333328,71.333336,91,0,0,46,0,0,255,255,0,0,0.333333,202,38.333332,26.333334,6,0,21.333334,0,0,170.666672,239.666672,0,0,0.666667,0.666667,200.666672,212,185.333328,255,10,204,'class 1'
200.333328,202,50,218,121.333336,252,205.333328,0,243.333328,0,0.666667,255,255,200.333328,120,247.333328,205.666672,0,240,0,0.666667,255,255,200,108,217.666672,202.333328,0,216.333328,0,0,255,255,0.333333,202.666672,83.333336,59,77.666664,255,56.666668,21,0,255,226.333328,0,0,202.333328,71.333336,89.333336,0,0,47.333332,0,0,255,255,0,0,0.333333,202.333328,38,25.333334,4.666667,0,20.333334,0,0,229,239,0,0,1,0.666667,201.333328,212.666672,183.666672,255,11,205.333328,'class 1'
200.333328,202,50,218,121.333336,252,205.333328,0,243.333328,0,0.666667,255,255,200.333328,120,247.333328,205.666672,0,240,0,0.666667,255,255,200,108,217.666672,202.333328,0,216.333328,0,0,255,255,0.333333,202.666672,83.333336,59,77.666664,255,56.666668,21,0,255,226.333328,0,0,202.333328,71.333336,89.333336,0,0,47.333332,0,0,255,255,0,0,0.333333,202.333328,38,25.333334,4.666667,0,20.333334,0,0,229,239,0,0,1,0.666667,201.333328,212.666672,183.666672,255,11,205.333328,'class 1'
200.333328,202,50,218,121.333336,252,205.333328,0,243.333328,0,0.666667,255,255,200.333328,120,247.333328,205.666672,0,240,0,0.666667,255,255,200,108,217.666672,202.333328,0,216.333328,0,0,255,255,0.333333,202.666672,83.333336,59,77.666664,255,56.666668,21,0,255,226.333328,0,0,202.333328,71.333336,89.333336,0,0,47.333332,0,0,255,255,0,0,0.333333,202.333328,38,25.333334,4.666667,0,20.333334,0,0,229,239,0,0,1,0.666667,201.333328,212.666672,183.666672,255,11,205.333328,'class 1'
197.333328,202,56,217,121.333336,251.333328,226,0,248.333328,0,0,255,255,197.333328,120.666664,245.333328,223.666672,0,243,0,0,255,255,199.333328,111.666664,212,208.666672,0,212,0,0,255,255,0,203,85.333336,66,92.333336,255,52.333332,39.333332,0,255,139,0,0,203.333328,70,86,0,0,48.333332,0,0,255,255,0,0,0,202.333328,37,24.666666,3,0,19,0,0,255,241.333328,0,0,1,0.666667,202,214.333328,184.333328,255,11,205,'class 1'
197.333328,202,56,217,121.333336,251.333328,226,0,248.333328,0,0,255,255,197.333328,120.666664,245.333328,223.666672,0,243,0,0,255,255,199.333328,111.666664,212,208.666672,0,212,0,0,255,255,0,203,85.333336,66,92.333336,255,52.333332,39.333332,0,255,139,0,0,203.333328,70,86,0,0,48.333332,0,0,255,255,0,0,0,202.333328,37,24.666666,3,0,19,0,0,255,241.333328,0,0,1,0.666667,202,214.333328,184.333328,255,11,205,'class 1'
197.333328,202,56,217,121.333336,251.333328,226,0,248.333328,0,0,255,255,197.333328,120.666664,245.333328,223.666672,0,243,0,0,255,255,199.333328,111.666664,212,208.666672,0,212,0,0,255,255,0,203,85.333336,66,92.333336,255,52.333332,39.333332,0,255,139,0,0,203.333328,70,86,0,0,48.333332,0,0,255,255,0,0,0,202.333328,37,24.666666,3,0,19,0,0,255,241.333328,0,0,1,0.666667,202,214.333328,184.333328,255,11,205,'class 1'
184,200,74,210,149,255,255,255,255,190.666672,0,255,255,185.666672,144,255,255,255,251.333328,184,0,255,255,195.333328,118,219,238.666672,255,209.666672,148.333328,0.333333,255,255,0,203.666672,85.666664,88.333336,119.666664,231.333328,77.333336,42.333332,0.333333,255,234.333328,0,0,204.666672,67.666664,81,0,0,47,0,0,255,255,0,0,0,203,36.666668,23.666666,0.333333,0,17.666666,0,0,255,247,0,0,0.666667,1.666667,203.333328,217.333328,186.666672,255,11.333333,206.333328,'class 1'
184,200,74,210,149,255,255,255,255,190.666672,0,255,255,185.666672,144,255,255,255,251.333328,184,0,255,255,195.333328,118,219,238.666672,255,209.666672,148.333328,0.333333,255,255,0,203.666672,85.666664,88.333336,119.666664,231.333328,77.333336,42.333332,0.333333,255,234.333328,0,0,204.666672,67.666664,81,0,0,47,0,0,255,255,0,0,0,203,36.666668,23.666666,0.333333,0,17.666666,0,0,255,247,0,0,0.666667,1.666667,203.333328,217.333328,186.666672,255,11.333333,206.333328,'class 1'
184,200,74,210,149,255,255,255,255,190.666672,0,255,255,185.666672,144,255,255,255,251.333328,184,0,255,255,195.333328,118,219,238.666672,255,209.666672,148.333328,0.333333,255,255,0,203.666672,85.666664,88.333336,119.666664,231.333328,77.333336,42.333332,0.333333,255,234.333328,0,0,204.666672,67.666664,81,0,0,47,0,0,255,255,0,0,0,203,36.666668,23.666666,0.333333,0,17.666666,0,0,255,247,0,0,0.666667,1.666667,203.333328,217.333328,186.666672,255,11.333333,206.333328,'class 1'
184,200,74,210,149,255,255,255,255,190.666672,0,255,255,185.666672,144,255,255,255,251.333328,184,0,255,255,195.333328,118,219,238.666672,255,209.666672,148.333328,0.333333,255,255,0,203.666672,85.666664,88.333336,119.666664,231.333328,77.333336,42.333332,0.333333,255,234.333328,0,0,204.666672,67.666664,81,0,0,47,0,0,255,255,0,0,0,203,36.666668,23.666666,0.333333,0,17.666666,0,0,255,247,0,0,0.666667,1.666667,203.333328,217.333328,186.666672,255,11.333333,206.333328,'class 1'
184,200,74,210,149,255,255,255,255,190.666672,0,255,255,185.666672,144,255,255,255,251.333328,184,0,255,255,195.333328,118,219,238.666672,255,209.666672,148.333328,0.333333,255,255,0,203.666672,85.666664,88.333336,119.666664,231.333328,77.333336,42.333332,0.333333,255,234.333328,0,0,204.666672,67.666664,81,0,0,47,0,0,255,255,0,0,0,203,36.666668,23.666666,0.333333,0,17.666666,0,0,255,247,0,0,0.666667,1.666667,203.333328,217.333328,186.666672,255,11.333333,206.333328,'class 1'
184,200,74,210,149,255,255,255,255,190.666672,0,255,255,185.666672,144,255,255,255,251.333328,184,0,255,255,195.333328,118,219,238.666672,255,209.666672,148.333328,0.333333,255,255,0,203.666672,85.666664,88.333336,119.666664,231.333328,77.333336,42.333332,0.333333,255,234.333328,0,0,204.666672,67.666664,81,0,0,47,0,0,255,255,0,0,0,203,36.666668,23.666666,0.333333,0,17.666666,0,0,255,247,0,0,0.666667,1.666667,203.333328,217.333328,186.666672,255,11.333333,206.333328,'class 1'
180.333328,192,84,215,164.333328,251.666672,255,255,238.666672,214.666672,0.333333,255,255,183,160.666672,244.666672,255,255,232.333328,211.333328,0.333333,255,255,196.333328,129,208.666672,224,255,203.666672,184,1,255,255,0,205.666672,86.666664,90.333336,113,170,88.333336,27.333334,0.333333,255,255,0,0,206.333328,64.666664,74.666664,0,0,44,0,0,255,255,0,0,0,203.666672,35.333332,23.333334,0,0,16,0,0,255,255,0,0,2,3,205.666672,222.333328,190,255,11.666667,208,'class 1'
180.333328,192,84,215,164.333328,251.666672,255,255,238.666672,214.666672,0.333333,255,255,183,160.666672,244.666672,255,255,232.333328,211.333328,0.333333,255,255,196.333328,129,208.666672,224,255,203.666672,184,1,255,255,0,205.666672,86.666664,90.333336,113,170,88.333336,27.333334,0.333333,255,255,0,0,206.333328,64.666664,74.666664,0,0,44,0,0,255,255,0,0,0,203.666672,35.333332,23.333334,0,0,16,0,0,255,255,0,0,2,3,205.666672,222.333328,190,255,11.666667,208,'class 1'
180.333328,192,84,215,164.333328,251.666672,255,255,238.666672,214.666672,0.333333,255,255,183,160.666672,244.666672,255,255,232.333328,211.333328,0.333333,255,255,196.333328,129,208.666672,224,255,203.666672,184,1,255,255,0,205.666672,86.666664,90.333336,113,170,88.333336,27.333334,0.333333,255,255,0,0,206.333328,64.666664,74.666664,0,0,44,0,0,255,255,0,0,0,203.666672,35.333332,23.333334,0,0,16,0,0,255,255,0,0,2,3,205.666672,222.333328,190,255,11.666667,208,'class 1'
